Lake_ID;Ergasilus.spp.;harpacticoid;ostracod;Daphnia.ambigua;Daphnia.catawba;Daphnia.dentifera;Daphnia.galeata.mendotae;Daphnia.longiremis;Daphnia.parvula;Daphnia.pulicaria;Daphnia.retrocurva;Daphnia.thorata;Daphnia.spp.;Acanthocyclops.robustus;Acanthocyclops.sp.;Cyclops.scutifer;Diacyclops.thomasi;Eucyclops.elegans;Eucyclops.pectinifer;Eucyclops.spp.;Mesocyclops.edax;Microcyclops.spp.;Orthocyclops.modestus;Tropocyclops.prasinus;cyclopoid.copepodid;Aglaodiaptomus.leptopus;Aglaodiaptomus.spatulocrenatus;Epischura.lacustris;Epischura.nevadensis;Epischura.spp.;Leptodiaptomus.ashlandi;Leptodiaptomus.minutus;Leptodiaptomus.nudus;Leptodiaptomus.sicilis;Leptodiaptomus.siciloides;Limnocalanus.macrurus;Onychodiaptomus.singuienus;Senecella.calanoides;Skistodiaptomus.oregonensis;Skistodiaptomus.pallidus;Skistodiaptomus.pygmaeus;Skistodiaptomus.reighardi;Skistodiaptomus.spp.;calanoid.copepodid;Acroperus.harpae;Alona.affinis;Alona.costata;Alona.guttata;Alona.spp.;Alonella.nana;Bosmina.longirostris;Camptocercus.spp.;Ceriodaphnia.lacustris;Ceriodaphnia.spp.;Chydorus.sphaericus;Diaphanosoma.birgei;Diaphanosoma.brachyurum;Diaphanosoma.spp.;Eubosmina.coregoni;Eubosmina.longispina;Eubosmina.tubicen;Holopedium.glacialis;Macrothrix.sp.;Picripleuroxus.denticulatus;Pleuroxus.procurvus;Polyphemus.pediculus;Sida.crystallina;Simocephalus.spp.;Daphnia.dubia;Daphnia.magna;Daphnia.similis;Diacyclops.navus;Macrocyclops.albidus;Mesocyclops.americanus;Acanthodiaptomus.denticornis;Aglaodiaptomus.clavipes;Aglaodiaptomus.forbesi;Epischura.nordenskioldi;Hesperodiaptomus.arcticus;Hesperodiaptomus.eiseni;Hesperodiaptomus.nevadensis;Hesperodiaptomus.spp.;Leptodiaptomus.pribilofensis;Leptodiaptomus.tyrrelli;Alona.intermedia;Alona.quadrangularis;Alonella.acutirostris;Ceriodaphnia.quadrangula;Dunhevedia.crassa;Eubosmina.spp.;Graptoleberis.testudinaria;Ilyocryptus.spp.;Latona.sp.;Moina.spp.;Cyclops.columbianus;Daphnia.middendorffiana;Eurycercus.spp.;Hesperodiaptomus.franciscanus;Hesperodiaptomus.kenai;Heterocope.septentrionalis;Onychodiaptomus.hesperus;Scapholeberis.spp.
17-112;0;0;0;0;0;0;0;0;0;0;0;0;2.37298889319005;0;0;0;0;0;0;0;37.1681935581689;0;0;1.64872113355235;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56.6570251650323;0;0;0;0;0;0;0;0;0;0;0;21.2955042488442;0;0;0;0;0;2.08504102040215;0;0.194575304877075;0;0;0.302663049029561;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17-113;0;0;0.00786938314120767;0;0;0;0;0;0;0;0;0;18.3552739030627;0;0;0;0;0;0;0;88.7067548133325;0;0;6.34112446912682;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45.7968379498795;0.78265344689261;0;44.1455720863714;1.46104736194671;0;3.71649283383406;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17-114;0;0;0;0;1.17032325166017;0;1.57340205381253;0;0;0;0;0;0;1.17876305853774;0;0;6.69812944527216;0;0;0;5.13026759507668;0;0;0;0;0;0;0;0;0.373159400654653;0;0.950571094297656;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0535117199549932;0;0;0;0;0;0;0;0;0.0755661494026911;0;0.589868707922592;0;0;0;0.123884091695888;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17-116;0;0;0;0;0;0;0;0;0;15.6757312114965;0;0;0;0;0;0.417919557363845;0;0;0;0.00415244482278831;0;0;0;0.0491365775770537;0;0;0;1.15154535771032;0;0;0;1.72739758024188;0;0;0;0;0;0;0.465847291001227;0;0;0;0;0;0;0;0;0;0;0;0.0083198046207369;0;0;0;0;0;0;0;0;0;0;0.0177920206439093;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17-117;0;0;0;0;0;0;3.75180197322064;0;0;0;0.1390292154479;0.254876129341089;0;0;0;0.0986661352990436;1.04338963475431;0;0;0;1.81118250090998;0;0;0;0;0;0;0.627614894861224;0;0;0;0.659564878727705;0;0.395847354740244;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0136105265413928;0;0;0.105071824748351;0;0;0.0185430075852372;0;0.0676960463655656;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17-119;0;0;0.130960949500821;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.721154685965912;0;0;0.41903175489617;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26.2266075264579;0;0;0;0;0;0;0;0;4.07103639612979;0;0;0.31256456668451;0.0445880900752447;0.229913104975808;0;0;6.1631589862946;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17-121;0;0;2.39607383220187;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.53465257612562;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.18486910892336;0;0;0;0;0;0;31.3266340300898;0;0;9.45417788918875;1.26653800775556;0;0.32034071586968;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17-122;0;0;0;0;0;0;0;0;0;0;4.46650812767262;0;0;0;0;0;0;0;0;0;0;0;0;8.01273959694777;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0779599672140285;0;0;0;7.41301752842351;0;0;0;0.118836886817754;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17-123;0;0;0;0;0;0;0;0;0;0;36.6944038529795;0;0;0;0;0;0.114624281553713;0;0;0;22.8578431573879;0;0;0.0859058332460394;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53.4325088152346;0;0;0;0;0;0;0;0;0;0;0;0.0300229391963412;0;0;1.74668031752552;0;0;6.65221608922238;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06-253;0;0;0;0;10.7002001065322;0;0;0;0;0;0;0;0;0;0;0.394544407838288;0;0;0;0;0;0;0;0;0;0;0;1.61477120271401;0;0;0;1.00036400755209;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.351825421855046;0;0;0;0;0;0.0027985486807299;0;0;0;0;0;0;0;0;0.0462477323326397;0;0;0.789104449298414;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06-254;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.09001041687554;0;0;0;0;0;0;11.7536551740047;0;0;0;0;0;0;0;0;0;0;0;0;0.0517366069977661;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0513319648860098;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0383051313646387;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06-255;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00541482780242651;0;0;0;0;0;0;0.225182743871608;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0171129041258465;0;0;0;0;0;0;0;0;0;0;0;0;0;0.441229814840313;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.58122779960813;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000306795410682006;0;0;0;0;0;0;0;0;0;0
06-256;0;0;0;0;25.2378361355886;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.06987856058607;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.304949790922;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06-257;0;0;0.000249803180015441;0;0;0;0;0;0;0;0;0;0.0114880020535935;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.173168942447452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000590952445707538;0.0442050780655828;0;0;0;0.004190978401501;0;0;0;0;0;0;0;0;0;0;0;0;0.000593052611026354;0;0;0;0;0.0391745516549355;0;0;0;0;0.0396044942087652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06-258;0;0;0;0;22.3420539158582;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00708502006959716;0;0;0;0;0;0;31.5020697848728;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.257721419418514;0;0;0;0.329036730563426;0.0325350934465967;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11.742733767231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06-259;0;0;0;0;1087.56504467892;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;126.55604759104;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.627151080552305;47.5980618797467;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.1042163376478;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06-260;0;0;0;0;0;0;0;0;0;0;0;0;0.621591098318755;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.6161311863376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39.942344264504;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06-261;0;0;0;0;0.134714024239759;0;0.0323373363218545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0214321594800104;0;0;0;0;1.10410073720121;0;0.718534762083872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.937434966009111;0;0;0;0;0;0.0132616042199226;0;0;0;0;2.36749248595382;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06-262;0.168007954762619;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.102556034836016;0;0;0;0;0;0;2.36519517288568;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.47743630058073;0;0;0;0;0;0;0;0;2.42852130568865;0.315450393876384;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.28924876983511;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0468125976893366;0;0;0;0;0;0;0;0;0
06-263;0;0;0;0;7.01078671014875;0;0;0;0;0;0;0;0;0;0;0.07169816896076;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.59710168435717;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.38583812415518;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.50424326619595;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.745999741118617;0;0;0;0;0;0;0;0;0
06-264;0;0;0;0;12.3483318637671;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.057581999691466;0;22.5027346765221;0;0;0;0;37.0417379552477;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.58862418270507;0;0;0;1.91037093612291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06-266;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11.8800395358445;0;0;0;0;0;0;0;0;0.282669440911756;0;17.3770791199035;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.02133323159426;0;0;0;0.0281984236926893;0;1.40583492761989;0;0;0.24657785366358;0.0565525764478243;0.4049467626506;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06-267;0;0;0;0;0;0;0;0;0;45.9005687829757;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.43662343513075;0;0;31.4264753708078;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.0425610587615;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06-268;0.222162637174472;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.19612025835365;0;0;0;0;0;0;0;9.33665179041325;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.02341190475496;0;0;0.147215516811191;0.663391849945425;0;0;0;0;0;0;0.0428059965857744;0.00053823764973728;0.0766952033179567;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06-270;0;0;0;0;0;0;0;0;0;0;0;0;0.847572881806849;0;0;0.287527056276619;0;0;0;0;0;0;0;0;0;0;0;18.8688512514894;0;0;0;16.8927946972514;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.5926327005541;0;0;0;0;0;0;0;0;0;0;0.382436941159014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06-271;0;0;0;0;0;0;6.39584944164796;0;0;0;0;0;0;0;0;7.76465952859399;0;0;0;0;7.78120881957096;0;0;8.04419919545576;0;0;0;0;0;4.31369799319879;0;1.42752998215411;0;0;0;0;0;0;3.25201477525286;0;0;0;0;0;0;0;0;0;0;0;1.63651768889939;0;0;0.0122869351751037;0;0;0.531002755975143;0;0;0;0;1.8766181405535;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06-272;0;0;0;0;0;0;2.91059877109254;0;0;0.165002834091507;0;0;0;0;0;0;0.0576779772509629;0;0;0;7.91283531061097;0;0;0.827066260131119;0;0;0;4.10198379197435;0;0;0;1.2484405796073;0;0;0;0;0;0;4.27692582723281;0;0;0;0;0;0;0;0;0;0;0;0.116568374264711;0;0;0;0;0;0.0178539208934;0;0.00800038780527368;0.115846953639278;0;8.08318143356365;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06-273;0;0;0;0;0;0;0;0;0;0;0;0;103.646507047085;0;0;0;0;0;0;0;21.8036299930778;0;0;18.1910126524683;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62.3306384445917;0;0;0;0;0;0;0;0;0;0;0;5.88714203656063;0;0;1.01332041431203;0;0;0.154804328293331;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06-274;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.73789204987687;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53.5707916461976;0;0;0;0;0;0;0;0;0;0;0;2.6837817673252;0;0;0.027705736087928;0;0;0.0656321775630354;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06-275;0;0;0;0;0;0;0;0;0;0;0;0;0;37.8730482935384;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71.9879886169567;0;0;0;0;0;0;0;0;0;0;0;0.538972320351651;0;0;0;31.460796057389;0;23.0135644941292;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06-289;0;0;0.00710839054200166;0;0;0;0;0;0;34.0220375095595;5.28553609620915;0;0;0;0;0;6.57821051682797;0;0;0;15.3002286415081;0;0;0.417756838756335;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.66146096239436;0;0;0;0;0;0;0;0;0;0;0;0.10893104864381;0;0;0;0;0;0;0;0;0.0336778554519637;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06-293;0;0;0;0;0;0;1.39182382668387;1.24892472242082;0;0;19.0565664108348;0;0;13.7772253943503;0;0;33.140020457076;0;0;0;0;0;0;0;0;0;0;0;0;0;45.3431860324369;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.52403244895543;0;0;0;0.613019823008109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06-294;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.875065319881964;0;0;0;0;0;0;0;0;0;0;0;0;0;19.17367518677;0;0;0;0;0;0;0;0;0.0108809203152083;0;0;0.00792831540147857;0;0;0.068955426696335;0.0157310503081454;0;0.969393001487033;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06-295;0;0.0168209301733829;0;0;0;0;11.8021262808984;5.92675359906122;0;0.147353216126896;0;0;0;0;0;0.229237036404649;1.62561362521649;0;0;0;0;0;0;0;0;0;0;0;0;1.19971584533771;0;0.962863064268707;0;0;9.59872551227297;31.5655920071091;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.24270735097219;0;0;0;0.0117742658332976;0;0.0713257645186292;0;0;1.81073599793719;0;11.3203672293961;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.680807704466548;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06-303;0;0;0;0;0;0;0;0;0;0;0;0;2.26282438668632;16.7362503251989;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23.5725651903596;0;0;0;0;0;0;0;0;0;0;0;5.87094114362179;0;0;17.1527509616448;0.719337169351845;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06-304;0;0;0;0;0;0;0;0;0;0;13.4697961975498;0;0;19.217055200705;0;0;0;0;0;0;1.35717305568817;0;0;2.41096212848997;0;0;0;0;0;0;0;44.4679071709377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.31183971303387;0;0;0;0;0;0.870895859223794;0;0;0;0;0.203600958436388;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06-305;0;0;0;0;0;0;0;26.4204890788869;0;0;0;0;0;0;0;0;0;0;0;0;13.9672639704954;0;0;0.594965559050992;0;0;0;0;0;0;0;34.6630205849229;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.739738752905825;0;0;0;0;8.68079722167726;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.63914345805601;0;0;0;0;0;0;0;0;0;0;0;0
06-306;0;0;0;0;1.90283386001277;0;13.2368744131775;0.210413974034701;0;0;0;0;0;0;0;0;8.96772286672435;0;0;0;0.120290685536916;0;2.49827941728421;0;0;0;0;21.1194872663542;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.396135394116884;0;0;0;0;0;0.643366680656931;0;0;0;0;7.18971272807641;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06-307;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.63496965636084;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.028070438743487;0;0;0.00368402724594184;0;0;2.92628397311462;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06-308;0;0;0;0;0;0;20.6899729834405;0;0;0;0;0;0;0;0;0;8.65517997796896;0;0;0;0;0;0;0;0;0;0;43.4821508842745;0;0;0;9.01965107028351;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.197234927689902;0;0;0;0;0;0.94506616279078;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06-309;0;0;0;0;0;0;0;0;0;4.01552834993404;0;0;0;0;0;0;1.76607404060954;0;0;0;3.78405315890808;0;0;9.88079995512813;0;0;0;7.39922556237989;0;0;0;0;0;0;0;0;0;0;16.7530907726198;0;0;0;0;0;0;0;0;0;0;0;2.34197405941619;0;0;0;0;0;0.395068129547607;0;0;0;0;0.264745126828326;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06-310;0;0;0;0;0;0;0;0.925683393692767;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.95563258557367;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.238226139176952;0;0;0;0;0;0;13.9102117896039;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06-311;0;0;0;0;0;0;17.0459813684503;0;0;0;0;0;0;0;0;0;8.82862396497989;0;0;0;0.0553159509476513;0;0;0.0293902558410171;0;0;0;3.27543244679169;0;0;0;3.1531691252577;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.721514871441002;0;0;0;0;0;0.276407977940788;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06-312;0;0;0;0;0;0;26.0941013007643;0;0;4.04907066661446;0.536758765986702;0;0;0.700055877272991;0;0;0.737374024611353;0;0;0;3.35247013221519;0;0;2.5566067802972;0;0;0;0;0;0;0.040592350474316;0.812440207580571;0;0.197696918485876;0;34.523745334026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.217012145176991;0;0;0.434731121734872;0;0;0.781745449837045;0;0;0.799650019797265;0;1.87071260893735;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06-313;0;0;0;0;0;0;6.36238442192119;0;0;0;0.00024031938045091;0;0;1.14191519493195;0;0;0.118709350763253;0;0;0;3.59602025452076;1.06512416230116;0;1.7055016065978;0;0;0;0;0;0;0;2.01340038566702;0;0;0;25.0315643598671;0;0;2.83619610789471;0;0;0;0;0;0;0;0;0;0;0;2.26712983852566;0;0;0.582197699706754;1.55581227591752;0;5.18843203354476;0;0;0.140518302217897;0;0.768026734135533;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06-314;0;0;0;0;0;0;0.6324002607493;0;0;0;0;0;0;0;0;0;1.73207435929635;0;0;0;0.137635035620934;0;0;0.0485780240402384;0;0;0;0;0;0;0;0.065942752838333;0;0;0;38.3454330085568;0;2.19607484774363;0.684091818681538;0;0;0;0;0;0;0;0;0;0;0;0.333081420216242;0;0;0;0.228869497875264;0;0.717029486860282;0;0;0;0;0.0115019243658134;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06-315;0;0;0.00394175971564625;0;0;0;0;0;0;3.85167104422835;0;0;0;0;0;0;0;0;0;0;0.242429405345161;0;0;9.53260338452874;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21.0653244808541;0;0;0;0;0;0;0;0;0;0;0;1.12425864723621;0;0;1.80744382275407;0;0;5.75694336556564;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07-222;0;0;0;0;0;0;0;0;0;0;1.24995394659509;0;0;0;0;0;0;0;0;0;6.85840535653125;0;0;0;0;0;0;3.76825948689612;0;0;0;19.9899484986271;0;0;0;0;0;0;0;0.720285736420363;0;0;0;0;0;0;0;0;0;0;0.0167857832494948;0;0;0;0;0;1.56116278134176;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07-223;0;0.00850476419364959;0;0;0;0;0;0;0;0;0;0;0.385103735358256;0;0;0;0;0;0;0;7.88927606597649;0;0;0;0;0;0;5.90683794663478;0;0;0;12.566631806728;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.93091751604272;0;0;0;0;0;1.06806905625643;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
