lake_ID,lake_name,latitude,longitude,ecozone,area,size_class,watershed_area,max_depth,invivo_chla_surface,invivo_chla_bottom,filtered_chla_surface,surface_temp,watercolumn_temp,epilimnion_temp,hypolimnion_temp,tp_tube,tp_bottom,tn_tube,tn_bottom,tntp_ratio,zoo_richness,zoo_density
08-192,Green Lake,43.839801,-80.008756,Mixedwood Plains,0.143459,small,0.886338511,13,1.847204,5.437136,4.079837049,21.268068,14.3,21.2,8,20.42697355,NA,0.184859527,0.276965527,9.049775607,7,39.519856453220086
08-193,Dankert Lake,44.205289,-81.052711,Mixedwood Plains,0.232643,small,1.81889904,8,3.389465,6.762863,4.037907591,23.674579,18.7,23.7,10.7,21.96599904,NA,0.328828027,0.800185527,14.9698644,9,68.0204374394375
08-194,Irish Lake,44.262603,-80.639939,Mixedwood Plains,0.26713,small,0.976951289,5.5,1.70717,2.339584,3.024654364,23.417298,23.4,23.417298,23.415389,12.59263684,NA,0.238723527,0.630097527,18.95738994,11,41.3095612430704
08-195,Carson Lake,44.621868,-81.25951,Mixedwood Plains,0.264709,small,8.07750168,1,3.506376,3.716687,2.65771648,22.561189,20.2,22.561189,17.909489,20.57180879,NA,0.231542027,0.345402027,11.25530717,7,69.835309334515
08-197,Copps Lake,44.258274,-80.965301,Mixedwood Plains,0.113732,small,1.152159363,10.1,134.952121,134.952161,0.891056107,21.640195,14.2,21.6,9.4,8.562621064,NA,0.138533527,0.715449527,16.17886929,9,123.21157399701441
08-201,Pike Lake,43.967383,-80.816926,Mixedwood Plains,0.360691,small,5.38425396,3.1,3.851584,3.266449,4.212776427,23.03085,22.8,23,22,15.99127344,NA,0.279239277,0.345402027,15.74080617,NA,NA
08-202,Boat Lake,44.725929,-81.227067,Mixedwood Plains,5.624434,large,214.7562237,1.6,3.506376,3.716687,2.492676338,22.561189,20.2,22.561189,17.909489,16.0107949,NA,0.329375027,0.345402027,20.5720596,6,54.457696405036465
08-203,Arran Lake,44.481854,-81.259812,Mixedwood Plains,4.03544,medium,27.71320717,5.1,3.895542,4.544954,4.305660729,24.132372,24,24.132372,23.894648,15.43101205,NA,0.291886027,0.345402027,18.91554657,6,73.5534121196852
08-204,Bartley Lake,45.215178,-81.488534,Mixedwood Plains,0.085737,small,4.782743296,4.1,1.946449,3.638912,2.205061049,23.102966,22.7,23.1,22,17.48921804,NA,0.284160027,0.345402027,16.24772625,9,296.53438855728206
08-205,Gillies Lake,45.204954,-81.326861,Mixedwood Plains,2.24816,medium,15.07106514,31,0.610714,0.918967,0.983562383,21.34004,12.1,21.2,7.5,9.942232806,NA,0.137971027,0.307845027,13.87726778,7,245.21192618867425
08-206,Cyprus lake,45.231341,-81.531897,Mixedwood Plains,0.763525,medium,16.76740468,8.3,0.718352,2.895253,1.609858063,23.446825,22.6,23.4,21.8,9.230197402,NA,0.279239277,0.349481027,15.74080617,11,68.14871882388711
08-207,Emmett Lake,45.214271,-81.459651,Mixedwood Plains,0.986234,medium,24.87559831,10,0.582657,1.575104,1.506499271,22.561189,22.3,22.561189,21.889322,11.43326093,NA,0.267177027,0.345402027,23.36840108,7,28.91580154911837
08-208,Clam Lake,44.072133,-81.413948,Mixedwood Plains,0.406706,small,28.5289413,14,5.266646,3.077162,8.256417422,22.782032,13.3,22.7,6.8,11.91552088,NA,0.343096027,0.258381027,28.79404353,7,117.27914197376414
08-209,Cameron Lake,45.216979,-81.55796,Mixedwood Plains,1.643527,medium,14.18570071,13,0.958643,1.185746,2.343812587,23.951123,21.8,23.7,17.909489,11.22152565,NA,0.162263527,0.400280527,14.46002372,8,30.10468631302917
08-210,NA,43.575686,-81.661215,Mixedwood Plains,0.176793,small,1.932318245,9,1.065269,2.166242,1.334087609,23.587387,22.6,23.5,19.930643,14.02194162,NA,1.610735027,0.780736027,114.8724671,8,110.81421179010101
08-211,Sucker Lake,45.723555,-81.878484,Mixedwood Plains,2.282159,medium,5.562944574,3.2,3.181801,3.716687,5.333105707,21.0028045,21,21.0028045,20.986362,12.28480591,NA,0.237263027,0.345402027,19.31353484,8,21.977531213695144
08-212,Pike Lake,45.87402,-81.985603,Mixedwood Plains,2.328509,medium,36.04794186,12,4.350785,1.727774,6.217373085,22.108564,19.4,21.9,12.2,18.23118621,NA,0.226902527,0.532362027,12.44584551,11,55.615359243426035
08-213,Bass Lake,45.889627,-81.937381,Mixedwood Plains,2.739478,medium,66.29574808,11,3.109961,1.401983,4.212776427,23.197095,21.3,23.2,14.4,25.54182576,NA,0.196275527,0.465159027,7.684475216,NA,NA
08-214,NA,44.007233,-78.029579,Mixedwood Plains,0.115208,small,0.775948122,3,3.987787,3.716687,5.033850347,20.291073,20.3,20.291073,17.909489,15.68111974,NA,0.393410027,0.356055027,25.0881336,6,6.634620684562497
08-215,NA,42.874465,-82.183136,Mixedwood Plains,0.128924,small,40.44208307,1.3,3.506376,3.716687,80.95557128,22.561189,20.2,22.561189,17.909489,148.252674,NA,0.684009027,0.345402027,4.613805665,NA,NA
08-216,Silver Lake,45.878584,-82.891038,Mixedwood Plains,5.41884,large,32.08093016,4.4,1.343151,2.241056,3.548935348,22.053688,22,22.053688,21.93025,6.525163347,NA,0.239787527,0.345402027,36.74812633,7,183.86639476618817
08-218,Falls Lake,45.898543,-83.106275,Mixedwood Plains,1.146601,medium,20.10149275,2.4,3.506376,3.716687,3.852769031,22.75957,22.8,22.75957,17.909489,13.47358496,NA,0.263239027,0.345402027,19.53741545,6,22.271431873365017
08-219,Lac Mccord,45.693047,-76.46411,Mixedwood Plains,0.110451,small,2.743297336,12,5.30463,2.143004,19.09262364,16.9944,10.1,17,6,23.84593198,NA,0.274318527,0.233845527,11.5037872,5,11.514511507811351
09-286,Nut Lake,52.343345,-103.706775,Prairies,17.992632,large,1828.259784,0.9,9.010963,9.010963,7.791633198,23.472854,23.5,23.472854,23.472854,167.4208535,107.8694954,3.80234947,0.92373072,22.71132532,6,154.38091384597084
09-287,NA,52.645297,-103.305742,Boreal Plains,0.369694,small,3.696007034,3.2,8.037726,6.433036,64.73425927,23.639783,22.8,23.6,21.937977,288.3140914,324.1495656,2.56594247,2.59704047,8.899816369,8,1362.8114620491424
09-288,NA,54.285648,-104.640536,Boreal Plains,0.209174,small,11.22157476,1,9.763031,9.384569,0.558806465,19.794957,19.8,19.794957,19.799373,38.8387782,83.53575618,0.86659047,0.46700147,22.31250596,7,40.93292174032883
09-290,NA,54.666389,-102.074369,Boreal Shield,0.265496,small,1.010393727,1.1,60.372264,59.611655,1.945325227,19.062207,19.1,19.062207,19.068473,531.7390053,16.50145412,4.35808547,0.197273999,8.195910826,7,254.48757255815377
09-292,Egg Lake,54.37048,-101.457133,Boreal Plains,30.620811,large,103.5091258,12.4,4.508606,5.943411,5.877613743,19.214724,18.9,19.1,18.5,23.17990064,20.25740003,0.26629097,0.21295647,11.48801171,10,57.533631124498726
09-296,Kaweenakumik Lake,52.789186,-99.487028,Boreal Plains,73.658512,large,323.4421394,3.6,4.627519,5.428727,18.00129797,20.262064,20.2,20.262064,20.214473,94.26772729,83.53575618,3.04547547,0.46700147,32.30666059,4,9015.208231509436
09-297,Devils Lake,52.398538,-98.912922,Boreal Plains,0.531275,medium,24.25121121,2.3,1.491652,1.536753,1.358626566,19.321111,19.3,19.321111,19.288911,8.142239721,83.53575618,0.27468597,0.46700147,33.73592272,3,16.601763301627606
09-298,Steepbank Lake,50.903309,-98.035553,Boreal Plains,1.111907,medium,6.028194703,1.7,7.201131,5.4156575,14.13992996,21.180331,21.2,21.180331,18.3036555,33.99328031,83.53575618,0.99283047,0.46700147,29.20666852,6,25.473921355190093
09-299,Husey Lake,50.937946,-98.640674,Boreal Plains,1.594108,medium,993.5954944,1.4,11.955763,12.215517,27.99169334,21.320913,21.3,21.320913,21.321544,99.8486946,83.53575618,1.63828097,0.46700147,16.40763534,7,32.16180665705755
09-300,Pine Lake,50.88855,-98.31427,Boreal Plains,1.180144,medium,17.80324989,1.1,25.004522,25.010888,30.98897227,18.750713,18.7,18.750713,18.752584,133.0857411,83.53575618,1.49610047,0.46700147,11.24162857,8,7.884251720539641
09-302,Norris Lake,50.480156,-97.419123,Boreal Plains,0.528175,medium,32.43209294,2.4,8.42099,10.7278,10.71229317,22.770429,22.6,22.7,21.5,33.73740417,32.17338379,0.64128397,0.63280747,19.00810053,6,154.39015025880946
09-367,Buck Lake,52.985369,-114.762406,Boreal Plains,25.210075,large,262.3998174,10,4.451052,1.342396,41.19281573,18.970256,17.5,18.970256,13.7,82.48634309,210.363115,0.90736547,0.34460097,13.28079264,6,484.41814700127304
09-369,NA,53.542469,-117.070949,Boreal Plains,0.104316,small,0.243133179,1.1,1.432757,1.534386,0.608968542,20.726437,20.7,20.726437,20.726828,15.56843277,83.53575618,0.43083697,0.46700147,27.67375344,NA,NA
09-370,Fickle Lake,53.449373,-116.779894,Boreal Plains,3.647939,medium,109.4212047,5,3.871224,4.098594,7.547102335,19.015571,18.2,18.9,16,17.81962896,17.620994,0.26253597,0.21832747,14.73296501,5,42.35136659423254
09-371,Millers Lake,53.559871,-116.768414,Boreal Plains,0.356656,small,1.990139394,6.4,1.2198,3.402478,1.48203453,20.614417,19.6,20.6,17.2,13.75864759,9.476960717,0.33749097,0.31343847,24.52937091,7,56.838543633932815
09-372,NA,53.682975,-116.270225,Boreal Plains,0.509518,medium,2.078188769,6.4,2.359444,27.676167,2.737958528,19.059438,17.4,19.1,11.2,19.09972091,42.58278707,0.42984297,0.46700147,22.50519639,4,258.0393695383254
09-373,NA,53.791313,-116.196712,Boreal Plains,2.142452,medium,65.53185615,5.4,5.857887,6.957416,6.184027563,18.884155,18.6,18.8,18.209251,33.84284891,83.53575618,0.31611297,0.46700147,9.340613458,5,18.971955240217863
09-374,NA,53.560248,-114.320995,Boreal Plains,0.248322,small,2.900756331,4.5,7.153662,28.216842,12.36087234,22.486843,20.5,23.3,18.643205,51.94070065,72.84151235,1.23124247,1.68723547,23.70477207,7,201.5811770147365
09-375,Lac la Nonne,53.939715,-114.321366,Boreal Plains,12.450974,large,287.318021,17,3.395967,1.634163,1.301264087,20.615323,16.3,21.1,11.4,325.659873,571.6488769,1.56544947,1.76265647,4.807007555,5,126.16378553927464
09-376,Peanut Lake,54.017538,-114.349031,Boreal Plains,0.446354,small,1.311206751,10,3.932342,5.970445,3.040196415,22.933597,13.2,23,5.4,341.3121491,872.0903901,2.55731947,0.46700147,7.4926119,5,601.1014675249404
09-377,NA,54.110058,-114.246698,Boreal Plains,0.242792,small,2.666313837,2.2,4.610372,5.4156575,4.698316073,19.921008,19.9,19.921008,18.8,175.0410405,83.53575618,1.95359647,0.46700147,11.160791,5,198.7304213202464
09-378,Canoe Lake,54.622591,-113.123462,Boreal Plains,1.012908,medium,12.87713001,1.9,18.603421,20.33878,7.477888175,20.518596,20.5,20.518596,20.510564,799.6140634,83.53575618,3.70194347,0.46700147,4.629662783,8,107.81380607455544
09-379,Long Lake,54.483,-112.754406,Boreal Plains,6.121436,large,93.13483976,8.7,3.98025,3.424062,1.890765322,20.474224,20.3,20.4,19.2,77.23719826,83.53575618,1.14164847,0.46700147,14.78107046,10,99.5607403453244
09-380,NA,55.061393,-114.016717,Boreal Plains,0.79265,medium,8.349635027,4.4,5.634209,4.554738,4.625134541,19.88497,19.7,19.88497,19.500044,120.5326755,83.53575618,1.60076947,0.46700147,13.28079264,4,1466.0461734814824
09-381,Winagami Lake,55.623088,-116.74359,Boreal Plains,45.114014,large,252.8297836,4.6,4.334625,7.018036,0.344708771,20.216592,19.5,21.6,18.9,44.06127905,83.53575618,0.59347197,0.46700147,13.46924063,8,404.93920156266097
09-382,Montagneuse Lake,56.503692,-118.46527,Boreal Plains,0.38027,small,7.732562573,6.2,8.68245,15.336496,3.045112194,19.034695,17.7,19.6,16.190503,29.06952019,22.73371734,0.26279747,0.24726297,9.04030986,5,470.1826168718537
09-383,Lac Magloire,55.871434,-117.173848,Boreal Plains,7.664064,large,67.50622307,1.15,9.956783,5.4156575,140.7800982,20.917984,20.8,20.917984,18.3036555,583.1843189,83.53575618,2.48973197,0.46700147,4.269202531,9,13848.636586064486
09-384,Flyingshot Lake,55.139873,-118.862224,Boreal Plains,1.448932,medium,57.05167868,1.4,63.192199,5.4156575,11.52408949,22.388648,22.4,23,18.3036555,139.8568334,83.53575618,0.65253647,0.46700147,4.665746064,11,216.9464803089824
09-385,Jones Lake,55.391549,-119.003383,Boreal Plains,1.308603,medium,61.46368327,1.1,6.693614,6.77734,42.80484153,22.33974,22.2,22.33974,21.8,471.1284173,83.53575618,1.73053847,0.46700147,3.673177857,4,4085.9853361752293
09-391,Charron Lake,54.847322,-112.508763,Boreal Plains,12.246555,large,57.97729461,3.7,6.428159,7.157942,11.08295431,21.573332,21.6,21.573332,21.528764,111.3678111,83.53575618,1.97023647,1.02321247,17.69125612,10,566.7752199995657
09-392,NA,54.894823,-112.316588,Boreal Plains,0.187696,small,1.597074582,2.7,3.670249,3.706135,5.183485903,22.594416,22.4,22.8,21.2,210.8021341,83.53575618,0.67204347,0.46700147,3.188029727,8,217.343206077388
09-393,Claude Lake,54.793696,-111.909232,Boreal Plains,0.687959,medium,14.4042159,12,7.462311,1.375526,3.720790471,22.581133,11.2,22.6,4.3,87.1343817,205.0527071,0.88107697,0.50637797,10.11170278,5,35.67099836254186
09-394,Elinor Lake,54.646202,-111.652296,Boreal Plains,9.309546,large,37.53081776,18,2.902287,1.855841,2.59151456,22.311261,15.4,22.3,8.3,19.68324919,167.6483887,0.40818497,0.46700147,20.73768238,9,59.17619857545538
09-395,Upper Mann Lake,54.143992,-111.499621,Boreal Plains,5.306558,large,72.43972601,4.1,4.339511,4.350142,2.717696711,20.405652,20.4,20.405652,20.390971,395.9571868,83.53575618,1.45718247,0.46700147,3.680151589,6,1889.2978798757936
09-396,Vincent Lake,54.116443,-111.341336,Boreal Plains,8.406731,large,64.73132687,5.7,3.746399,3.40633,8.317374223,18.945526,18.9,18.945526,18.845447,124.0100172,83.53575618,1.10810597,0.46700147,8.935616614,8,142.9932303145737
09-397,Upper Thérien Lake,53.965983,-111.293303,Boreal Plains,8.123439,large,148.4505515,2.6,5.086504,4.857099,5.648457992,17.671127,17.7,17.671127,17.655587,824.6077505,83.53575618,3.44826247,0.46700147,4.181700291,5,2665.38026785078
09-403,Wabamun Lake,53.544071,-114.581865,Boreal Plains,77.313145,large,342.5040038,10,1.61487,1.873832,2.55153824,21.008845,20.8,21.008845,20.550714,41.62359144,83.53575618,0.38515447,0.46700147,9.253273364,9,1065.1145731587253
09-408,Eleven Lake,50.523187,-99.843826,Boreal Plains,0.288422,small,6.481733751,1.8,3.841436,5.4156575,0.698656285,22.470846,22.5,22.470846,18.3036555,40.27481581,83.53575618,0.56560347,0.46700147,14.04360166,6,184.65003155780408
09-409,Falcon Lake,50.50351,-99.953734,Boreal Plains,0.330879,small,2.434510271,3.1,4.144989,3.921911,0.175231111,21.762307,21.8,21.762307,21.733473,252.694825,83.53575618,0.85882947,0.46700147,3.398682462,5,3203.7405241179854
09-410,NA,50.572023,-100.190591,Boreal Plains,0.326625,small,5.99307477,2,4.694712,5.4156575,2.816078152,19.720514,19.7,19.720514,18.3036555,301.8041167,83.53575618,1.06255247,0.46700147,3.520669239,5,3725.2774293495013
09-411,Little Jackfish Lake,50.47746,-100.074738,Boreal Plains,1.562495,medium,63.80318736,3.8,4.93211,5.402588,10.29777717,21.718091,21.7,21.718091,21.655071,83.62492697,83.53575618,0.75835147,0.46700147,9.068485887,8,1574.1113478387474
09-413,NA,51.008286,-101.106274,Boreal Plains,0.277271,small,0.435384376,1.7,4.705699,4.478903,2.034066987,22.640036,22.6,22.640036,22.638759,71.48153847,83.53575618,0.68818047,0.46700147,9.627387501,6,736.6905591389991
09-418,Hazel Lake,52.671132,-105.272507,Boreal Plains,1.009025,medium,10.70123523,7.1,10.686845,3.194522,0.525772089,23.341343,21.6,23.341343,17.5,73.90089879,167.7641052,1.07060647,3.03604247,14.48705615,6,437.15807261242344
09-419,NA,52.722615,-105.209001,Boreal Plains,1.080896,medium,22.09922526,2.1,9.200963,5.4156575,2.648514331,22.752384,22.8,22.752384,18.3036555,130.7615752,83.53575618,2.35837947,0.46700147,18.03572239,10,821.273074321251
09-420,Jumping Lake,52.855734,-105.447346,Boreal Plains,10.298984,large,92.52629654,7,5.009307,5.4156575,11.1238442,20.439938,19.25,20.558347,18.3036555,160.5558201,83.53575618,2.53270047,0.46700147,15.77457901,NA,NA
09-421,NA,52.854199,-106.157499,Boreal Plains,1.036787,medium,760.0102422,2.6,5.786545,6.461945,6.330733831,20.718715,20.7,20.718715,20.572418,95.06340162,83.53575618,2.77953447,0.46700147,29.23874407,6,275.4886987987362
09-423,NA,53.183739,-106.844945,Boreal Plains,1.095176,medium,6.19972844,20.5,2.265733,1.2963,0.897718827,22.114237,11.6,22,5.3,15.9095667,23.32380275,0.88562447,0.93919947,55.66615903,7,221.05320651975995
09-424,NA,53.220024,-106.853005,Boreal Plains,1.162123,medium,5.859952573,19,2.938879,1.592038,3.298660693,21.601595,11.3,21.6,5.4,27.16822145,182.0433746,0.89826147,0.46700147,33.06294715,8,235.97771394912832
09-425,NA,53.165963,-106.814976,Boreal Plains,0.487547,small,4.021218239,1.6,14.963847,16.913756,16.44772091,21.698485,21.7,21.698485,21.645985,81.88253752,83.53575618,3.16865347,0.46700147,38.69754854,8,468.90406796081635
09-426,Sled Lake,54.456237,-107.419508,Boreal Plains,91.510447,large,1105.619224,3,15.626013,16.361502,31.11224325,18.275023,18.3,18.275023,18.240347,124.1711432,83.53575618,1.85718547,0.46700147,14.95665919,13,1353.3638644219704
09-427,Poplar Ridge Lake,53.92408,-107.702852,Boreal Plains,0.117952,small,1.107347059,16,1.846928,3.891971,2.696036433,20.182806,10.4,21.1,4.5,10.50829494,18.58421266,0.26383897,0.30457747,25.10768602,10,103.51364112901064
09-428,Green Lake,54.09185,-107.6804,Boreal Plains,27.829952,large,877.1828918,42,6.646024,1.866541,168.0430522,20.637503,8.7,22.2,4.8,49.9508986,159.5335169,0.53405297,0.74165197,10.69155881,9,103.3281208057602
09-429,Bisgrove Lake,51.149512,-101.079876,Boreal Plains,0.937935,medium,6.416035763,3,5.009307,5.4156575,34.30660237,20.439938,19.25,20.558347,18.3036555,184.6722997,83.53575618,1.08410697,0.46700147,5.87043629,7,495.44716987551874
09-430,NA,54.993693,-108.344502,Boreal Plains,0.414449,small,11.90967114,7.4,4.677467,33.73362,4.130510124,20.598098,18.1,20.598098,11.1,21.12745746,108.9918473,0.24826497,0.45873247,11.75082096,9,134.79199151028465
09-431,Jeannette Lake,54.541364,-108.547482,Boreal Plains,3.708423,medium,11.08269512,15,1.536664,6.344907,1.732119312,20.941793,15,20.9,6.9,10.32997891,25.59950547,0.38484147,0.38787597,37.25481662,6,16.53453936125917
09-432,NA,53.54476,-109.095614,Boreal Plains,0.169021,small,11.5410511,1.9,20.525754,22.690373,3.008151277,22.494747,22.4,22.494747,22.477161,58.0482393,83.53575618,1.46820547,0.46700147,25.29285104,4,61.43514294956695
09-447,Mistawasis Lake,53.08939,-107.236605,Boreal Plains,6.313752,large,58.20580036,15,3.53929,4.891021,3.822117369,18.641259,18.5,18.5,17.7,33.23426876,83.53575618,0.72965397,0.46700147,21.95486759,9,338.58936281050944
09-449,NA,51.439365,-101.42674,Boreal Plains,0.127809,small,9.072406304,1.6,0.035963,5.4156575,10.69565024,19.198201,19.2,19.198201,18.3036555,145.5677816,83.53575618,0.70616747,0.46700147,4.851124763,9,152.9664806315199
09-450,Meeting Lake,53.188577,-107.657995,Boreal Plains,10.770107,large,131.9493459,13,7.859162,7.982045,13.9371029,17.921932,17.8,17.921932,17.542713,77.34623439,83.53575618,0.90736547,0.46700147,11.73121713,6,326.34936619021556
09-451,Picnic Lake,53.208341,-108.664809,Boreal Plains,0.48314,small,4.752736192,4.4,9.087126,9.090194,10.29929589,19.288364,19.1,19.288364,18.835135,22.92064116,83.53575618,0.90736547,0.46700147,13.28079264,9,173.34589995557278
09-454,Kerrs Lake,50.496501,-99.688457,Boreal Plains,1.41045,medium,16.46082605,4.1,4.87173,4.755447,9.751601167,17.883487,17.9,17.883487,17.879898,411.5867377,83.53575618,1.06884047,0.46700147,2.59687782,8,3038.211994938776
09-596,Pigeon Lake,53.024412,-114.059639,Boreal Plains,94.822205,large,264.9236591,10.5,4.024669,2.69651,5.5502584,15.709857,15.6,15.709857,15.614418,26.7,83.53575618,0.90736547,0.46700147,13.28079264,8,437.82947830899997
09-602,Willow Lake,56.462556,-111.162013,Boreal Plains,25.756448,large,252.3351363,7,4.895882,5.069907,6.931256756,19.213137,18.7,19.8,17.7,29.88,83.53575618,0.186066865,0.46700147,6.227137383,6,117.760313527
09-603,Kearl Lake,57.292089,-111.238794,Boreal Plains,5.115063,large,59.15888523,1.6,1.985518,5.4156575,2.913115497,20.00984,19.6,20.4,19.1,19.52,83.53575618,0.375587365,0.46700147,19.24115599,NA,NA
09-604,Saskatoon Lake,55.217558,-119.091379,Boreal Plains,7.983324,large,39.36635071,4,23.5505,34.206645,159.0176261,18.248833,17.8,18.248833,17.757139,816.26,83.53575618,2.025049365,0.46700147,2.480887664,6,250.78648213999998
09-605,Swan Lake,55.518181,-120.015159,Boreal Plains,5.54526,large,550.7880053,7.7,5.364306,4.651128,3.097081911,19.628895,18.3,20,16.4,39.33,94.23,0.301111365,0.46700147,7.656022502,7,54.810126647
09-606,Clairmont Lake,55.256701,-118.76132,Boreal Plains,6.480611,large,47.48822636,1.53,25.593645,5.4156575,25.11464789,20.9845,21,20.9845,18.3036555,146.41,83.53575618,1.066631365,0.46700147,7.285235742,7,414.48923755800007
09-607,Kakut Lake,55.628822,-118.528498,Boreal Plains,3.562448,medium,59.99201899,1.3,7.269936,5.4156575,15.19446685,22.689824,22.7,22.689824,18.3036555,157.86,83.53575618,0.941351365,0.46700147,5.963203883,9,56.47145874899999
09-608,Cardinal Lake,56.240918,-117.734668,Boreal Plains,48.583709,large,469.3298067,4,10.00549,11.167798,13.19689125,18.372171,18.4,18.372171,18.366964,75.64,83.53575618,1.167430365,0.46700147,15.43403444,4,1.9898562789999998
10-276,Swan Lake,49.360996,-98.911512,Prairies,12.640012,large,5140.360446,1.1,9.739068,8.407268,15.36883164,24.12558,24.1,24.12558,19.011619,351.7170151,107.8694954,1.14292597,0.92373072,3.249561212,7,1759.7934672535753
10-277,Gibsons Lake,49.426958,-99.435161,Prairies,0.162909,small,0.256543671,2.3,8.361199,8.832739,3.291871965,25.814807,25.8,25.814807,25.792294,85.58929864,107.8694954,2.35770197,0.92373072,27.54669109,5,3620.6704189956467
10-278,Pelican Lake,49.319927,-99.545126,Prairies,27.45311,large,585.286528,4.7,17.015173,19.013033,8.612273828,24.442685,23.7,24.7,23.5,292.1608376,107.8694954,1.10907847,0.92373072,3.796122982,7,823.1454087249674
10-280,Lake Stormon,49.002982,-100.065083,Prairies,0.269495,small,6.331445364,3.6,8.910549,16.369482,16.22960737,23.674057,22.5,23.6,18.5,61.92754899,131.9529345,0.52918847,0.75484147,8.54528362,6,191.39862396932588
10-281,Max Lake,49.062751,-100.141199,Prairies,2.698716,medium,12.84701785,6.1,6.727847,7.274396,3.757750454,23.60074,23.4,23.60074,23.15303,49.73951567,107.8694954,0.42216047,0.92373072,8.487426231,8,797.838843155236
10-283,Bennet Lake,49.771608,-102.458801,Prairies,0.277865,small,0.770499233,4,7.13951,8.407268,52.213717,19.875052,19.3,19.875052,19.011619,146.2702352,107.8694954,1.07180047,0.92373072,7.327536382,7,2371.6198379226894
10-284,NA,49.939593,-102.451854,Prairies,0.874875,medium,52.24626012,4.4,13.915921,19.546888,33.4339078,21.614301,21.3,21.614301,20.939805,123.9348377,107.8694954,1.60416997,0.92373072,12.94365652,7,427.9427911630681
10-285,Pasqua Lake,50.785639,-103.952104,Prairies,18.452352,large,37459.80869,15.6,5.549456,4.01402,28.62455198,20.721372,20.2,20.4,18.2,224.4441265,368.211695,0.84815447,1.04487197,3.778911408,7,549.3534590063362
10-301,North Shoal Lake,50.470346,-97.650318,Prairies,31.883725,large,111.7323019,3,4.208991,4.638533,16.21029538,20.850441,20.8,20.850441,20.804412,99.64654475,83.78605637,1.84171997,1.81585647,18.48252716,5,1188.4572468313515
10-346,Beaverdam Lake,49.084553,-113.606695,Prairies,0.672379,medium,3.120374363,3.5,5.675196,6.699098,5.309038009,21.324992,21.1,21.3,20.3,31.86525593,107.8694954,0.30285747,0.92373072,9.504316258,7,9.303868117939029
10-347,Outpost Lake,49.011395,-113.456521,Prairies,0.92819,medium,4.257507779,4.3,7.13951,8.407268,2.898361956,20.667687,20.7,20.667687,20.674733,22.7729149,107.8694954,0.53066997,0.92373072,23.30268094,6,3.93747495866102
10-348,Shanks Lake,49.068437,-112.718603,Prairies,4.068026,medium,114.6276713,2.5,6.699745,4.077916,5.193062578,20.31844,20.2,20.31844,20.141309,245.4819723,107.8694954,0.97988647,0.92373072,3.991684036,8,2650.5997820273633
10-349,NA,51.591071,-113.753331,Prairies,0.285667,small,139.1840227,1,35.465778,8.407268,5.211529913,15.623547,15.6,15.623547,19.011619,364.5096743,107.8694954,0.93554097,0.92373072,2.566573773,6,28.631825772111995
10-350,Keiver's Lake,51.68812,-113.555192,Prairies,1.143136,medium,12.42767673,1.3,5.223634,8.407268,6.317408392,18.574894,18.6,18.574894,19.011619,204.0815006,107.8694954,3.25093997,0.92373072,8.376377199,3,1328.2790043556047
10-351,Handhills Lake,51.490556,-112.12657,Prairies,8.728842,large,100.3583561,2,4.044922,4.675599,7.51378316,18.179583,18.2,18.179583,18.175132,2483.737518,107.8694954,2.10370497,0.92373072,0.846991663,4,312.9950483212275
10-352,Namaka Lake,50.939508,-113.232916,Prairies,6.414047,large,37.84987497,1.7,0.601831,8.407268,1.572203214,13.190904,13.2,13.190904,19.011619,294.9318764,107.8694954,0.99485647,0.92373072,3.373173772,6,1999.85760604966
10-353,Elkwater Lake,49.667277,-110.295708,Prairies,2.17332,medium,27.10799635,8.1,8.214791,9.100082,8.069483236,18.740481,18.7,18.740481,18.640905,42.2275898,107.8694954,0.32521997,0.92373072,7.701599157,4,64.86916340352667
10-354,Gull Lake,50.110293,-108.496956,Prairies,0.580212,medium,21.29022269,3.8,14.053784,9.342187,38.37058873,19.501295,19.4,19.501295,19.206731,467.9235846,107.8694954,2.59330397,0.92373072,5.542152726,7,1918.9185319046983
10-355,Lac Pelletier,49.986537,-107.934986,Prairies,2.995721,medium,110.2852174,9.7,8.040713,7.625905,1.281179627,20.058737,19.9,20.058737,19.814765,43.77189331,107.8694954,0.46359897,0.92373072,10.59124783,6,81.66678278203355
10-356,Fife Lake,49.217733,-105.851938,Prairies,29.369668,large,601.0121277,2,7.932788,9.899384,5.371916444,18.801198,18.8,18.801198,18.786965,522.1092647,107.8694954,0.66452047,0.92373072,1.272761307,5,459.97236230015864
10-357,NA,50.21254,-103.584538,Prairies,0.489784,small,2.097620808,1.8,7.115802,7.466596,12.90538937,17.732108,17.7,17.732108,17.741479000000002,204.0815006,107.8694954,2.00718097,0.92373072,8.376377199,7,269.5524635087647
10-358,Little Kenosee Lake,49.83338,-102.332239,Prairies,1.529128,medium,140.0525491,3.8,4.654925,5.054981,2.274460445,18.259562,18.3,18.259562,18.270178,22.20627735,107.8694954,0.58132547,0.92373072,26.17842968,7,624.7695790033513
